,business_id,cool,date,funny,review_id,stars,text,useful,user_id
797,uanCi4OGc1mHLGl_AT4JhQ,0,2011-07-06,0.0,P1OMjonI7MOGn0KqHGQC-A,4.0,"i was there from June 24 to 27th. the room big enough for four adults. we checked in early and we got a room on the 25th floor facing the strip. that was the best part. the view was unbelievable. the AC. was strong. the room was very modern and clean. the beds were very comfortable. the casino i didn't care to much about nothing special to see or write about. there is a free show outside the hotel. if you haven't seen it. its worth check out. the area is pretty good, there is tram to the mirage and next to that is ceasers palace and on the other side is a big mall. accross the street is the Venetian, Harras casino (and a shuttle to Rio that were the best buffet in vagas)and the carnival bar. pool parties are not the worst but not the best either. the DJ was pretty good ,the down side very little shade. 

there is a mandatory $22 a day resort fee that includes wi-fi in every room and newspaper in the lobby. they don't tell you about the fee until you check in.",0.0,D1_nrBr4dOrs7M82OaBRwQ
798,BLIJ-p5wYuAhw6Pp6mh6mw,0,2013-12-04,1.0,raK0ehaHg0iZvdNP8EnuBg,4.0,"great tip i found by accident. book your room through www.easyclicktravel.com and you wont pay a resort fee of $20 per night.  I'm not sure if it works for other hotels as well.  the hotel is great location, great bathtub, comfy bed, good or great view of the strip depending on your room.  only downside is walls are thin. you can hear the next room so gotta keep the TV. turned up.",0.0,D1_nrBr4dOrs7M82OaBRwQ
799,6kkxRV8H9SQLybj0xnEbMw,0,2011-10-25,0.0,IEMR_Vo-0g53fPjqlaxeSA,5.0,"it doesn't get better than green valley ranch sports-book.  1 dollar beer, 1 dollar hot dogs, turf grill only top of the line food and priced very good, plus free well drinks when you gamble (must get coupon when you place wager).  get there early and you get your own TV. booth., the waitresses are very thorough, they walk down every isle and ask everybody if the want a drink. unlike ceasers.  the whole right side is for football and the left is for horse racing,  but you can pretty much sit anywhere.",0.0,D1_nrBr4dOrs7M82OaBRwQ
800,xtYiHTmunjfCN2sUaQxBjA,0,2014-08-05,0.0,FvjiRz5AhudQ34C6P8YLgQ,5.0,"pros-  our window was from floor to cielling and wall to wall with a view of the strip
huge rooms 
huge bed
fridge in closet 
safe
lots of mirriors
shuttle to the strip
only SEAFOOD buffet in Vegas that i know of
the A/C is strong

cons- resort fee unless you book with easyclicktravel.com then you dont pay resort fee.
carnival buffet could be better
pool needs more shade",1.0,D1_nrBr4dOrs7M82OaBRwQ
801,gfos-L-4tZ7TKektSglXcQ,2,2010-10-13,0.0,p3A56Xd6L7JM3URwL2_91A,2.0,"This place is a coffee shop by day, and a bar by night, which may help explain the stripper pole and the dance floor. 

Really nice atmosphere, lounge-like seating areas and free wifi. What's not to like?  Well. While I did appreciate not being charged for soy milk, and I liked that they charged extra for to go/paper cups (I think it was 50 cents) the soy latte I had was totally awful. 

Bitter, sour and composed of mostly foam. Maybe this was an off day, but it was honestly atrocious. I wouldn't mind visiting Blondie's in the evening sometime, but I think I'll just skip the coffee from now on.",2.0,YgavGxfAdjhkkbwlAY_9ZQ
802,WTGmtvIE1v9uEBZxiyXImQ,4,2012-07-06,4.0,lnU-YB13acJD5b3Hos9bYw,5.0,"Relaxing atmosphere, educational chalk based corn diagrams, and air conditioning... what more could you ask for? Well, add to all of that, that the food is delicious. Maizal is a recent addition to the Liberty Village area. They have vegan and gluten-free options in addition to non-vegan/veg ones.

The menu is short and simple. At the moment, the vegan options are: grilled quesadillas sin queso (ask for no cheese/dairy) with either poblano peppers or mushrooms, the sopes with black beans, tlacoyos (bean filled tortillas), and opales (cactus.) All very yummy sounding options. Their tortillas are entirely corn based (and gluten-free) and made fresh every morning. (they also happen to be delicious.)

Other things on the menu I should mention: the horchata. Traditionally milk-less, it's rice based at Maizal, with a cinnamon spice, and perfectly ice cold. 

Outdoor patio space is out front on Jefferson, and small but decent. Interior space is ample, but I imagine it's going to be an area lunch time takeout place pleaser, a tasty, healthy meal for under ten dollars. If you sit in like we did, you can read about the history and cultivation of corn on the very aesthetically pleasing chalkboards (and no joke, it really is interesting.) And let me say it again: Air Conditioning.

We each ordered 2 grilled quesadillas sin-queso (no cheese.) We sat sipping on horchata's while we waited and enjoyed the corn diagrams. They arrived, with pico de gallo on shredded lettuce, and a side of refried beans.  One poblano pepper and one mushroom. One bite and I've decided these tortillas are made of tasty magic. That one bite was all tortilla, and it was so rich in maizey-flavour and texturally superior to nearly all other tortillas I've had up until now (so I eat a lot of tacos...)

The fillings for both were great, both hearty and satisfying with rich savory flavours. Add some of the pico and a touch of lettuce and it is perfection. The folks at Maizal are doing exciting things with food, and I'm looking forward to seeing more, and eating much more from them.

p.s. prices are reasonable.",7.0,YgavGxfAdjhkkbwlAY_9ZQ
803,eMLvsFmMFtzTaIn1LJJbdQ,3,2011-02-28,3.0,ZWGcxdt0-60YpvS7L57qiA,3.0,"This is another place I'd never have stumbled upon had it not been for the Indie Coffee Passport. I'm never in the George Brown area. We dropped in on a Saturday morning and it was mostly empty.  Walking by, it looks like an old antique furniture store with a random assortment of unmatched pieces.

No, but really, I like random, and I like the atmosphere, it's weird but well lit. I'll call it... cozy. I liked the big wooden table by the window I didn't have any luck connecting to their wifi with my ipod but I saw other people on laptops tapping away. Minimal plug ins, but they exist.

It was a beautiful looking cup of coffee, but it may have also been the worst almond latte I've ever drank. I think it's great that they offer almond milk, but I'm not convinced they knew how to use it that day. Overall... my problem was that the coffee was very bitter. Way too bitter. 

Although it didn't effect me, this place is cash only. No Debit Cards Allowed!",3.0,YgavGxfAdjhkkbwlAY_9ZQ
804,EJmiKQKlWfY-0iVlya7FOQ,2,2011-04-29,3.0,8ZMhRRoj3TEq32TQkGfgIA,2.0,"I went to Z-Teca for the first time a few weeks ago after being really excited to try it out. Unfortunately, as with most over hyped oversold places, once I did try it, I was really disappointed.

Service was friendly but the flavour was lacking. It felt like I had gone to Chipotle, but so much worse. The rice and vegetables were boring, and rice was in copious amounts. Beans are optional/extra? What is up with that? It's a burrito!

I doused my burrito in hot sauce to give it some flavour, and vowed to find some where else to go next time I was hungry in Fairview Mall.",5.0,YgavGxfAdjhkkbwlAY_9ZQ
805,XdY36-Qh_DxnCaFpTPfYMg,5,2012-03-09,0.0,xyNUC_p5KPI8LOCrAXZHnw,5.0,"So it's the first day Tori's Bakeshop is open, so maybe it's premature to review them... but I can't help it. Yelp must know about a new vegan & gluten free friendly bakery.

It took me about 40 minutes on the Queen streetcar  to get here after work... but it was worth it. Since it was the end of the day, they had already run out of many of their sweet baked treats (even after apparently baking 3 day's worth of things) but I grabbed a vanilla cupcake with butter cream frosting, a delicious chocolate chip cookie, and a gluten free butter tart (and a non gluten free butter tart). They were all delicious. The cupcake was spongy and fluffy, the icing sweet, whipped, and not stiff at all. I was especially partial to the GF butter tart.

Friendly service, and great interior design. I loved the overhead lights - they're freaking lamps made from giant beaters, plus every table had fresh flowers on it. One word sums this place up -  adorable. (In two words - adorably delicious.) I love the random jars with stuff in it aesthetic. Lots of greens and neutral tones.

Also - wifi.Free functional wifi. There are outlets all over the place if you look for them (one main one that I know of is right at the front corner with the comfy seating. Yes.

Golly I wish this was closer to parkdale/trinity-bellwoods - though odds are, I'll be back really really soon.",7.0,YgavGxfAdjhkkbwlAY_9ZQ
806,gOBxVkHpqtjRRxHBIrpnMA,1,2010-11-13,1.0,J0WxHbfHRJRwR8v5eZSv5A,2.0,"I'm not quite sure what the fuss is about about Chipotle. My burrito was flavourless and unexciting. When I bit into it I couldn't help but think... wow, I waited 15 minutes in line for THIS? 

I think it didn't help that one of the members of counter staff left right as I got to her station, so I stood there an extra 5 or 6 minutes waiting for someone further down the chain to realize... oh nothing is happening.

The one of the things I did like was the tortilla chips with the hint of lime and the fresh pico.

Maybe I had a bad experience, maybe I've just had really amazing Mexican food, maybe I should try them again, or maybe I should just try a different location.",3.0,YgavGxfAdjhkkbwlAY_9ZQ
807,3te8dGIvzz5V5_kMIr6-Dg,9,2011-04-07,6.0,5TU970wx8_zGCWH6cAl6dw,4.0,"I'm late to the Hot Beans praising party, but not late in trying out their delicious tacos and donuts. Taking a bite out of one of their fresh lime coconut donuts makes me want to write poetry, but it looks like another reviewer has taken care of that.

So what can I say, I haven't eaten anything here I didn't like. The tacos are all delicious (though my favourite is the Yuba), and an order of nachos is filling and flavourful with spiced beans, cashew cream cheese, some kind of cheese sauce and veggies. I've been eyeing those burritos, but haven't gotten around to ordering one yet.

I'm happy to see a couple of different hot sauces on the side bench, along with a help yourself collection of water jugs. You might notice the lack of garbage can, well, everything is biodegradable. Which is awesome, but I can't help but be compelled to bring along a reusable container with me so I don't waste any more paper bags on donuts I inhale in 5 minutes anyway.

The limeade can be a bit too heavy on the agave sometimes, but otherwise I have no serious complaints. Service depends on the day and who's at the counter, but it's usually somewhere between decent and awesome.

The seating is limited to about 9-12 people depending on where you're sitting, but it hasn't felt crowded any of the (several several several) times I've gone in. There is a lot of foot traffic, people running in and out to grab a quick bite. 

The simplicity of their menu and pricing scheme is appreciated, just enough choice, without too much choice. What you see on the board, is what you will pay (tax is included), and combining donuts and tacos or beverages results in a nice round number which nutty folks like me will appreciate.

I haven't checked them out for breakfast on the weekends, but it's definitely on my to do list. Breakfast burritos... tempting, tempting.

Seriously, vegan or otherwise, at the very least pick up a donut, you wont regret it, really, go. Eat.",10.0,YgavGxfAdjhkkbwlAY_9ZQ
808,YWd0I1BxSzFG61lSyC3IyQ,0,2012-08-13,1.0,LmB8A15Vah5-SDchzKzJlw,4.0,"I've lived in Toronto for two whole years as of this month, and I have never once had  a bad time there. More often than not, we've gone there for brunch, and the service has been stellar. Not just hey they'll bring me my order the way I asked for it, but they'll do that AND be friendly, helpful, and fast. Service is great, they have on repeat occasions gone out of their way to be accommodating (without attitude).

A big one for me is they are vegan friendly (including the best most delicious vegan caesars in town) with most brunch items available veganized (and like every other brunch place they are omnivore and lacto-ovo-vegetarian friendly too,) you sit where you want, you can play board games if you want, you can drink bottomless coffee with your brunch if you want, you can ask for their fancy cocktail menu (yes, they have one), or just check out what's on offer to drink on the chalkboard.

I'll also say, that the food is okay. Tofu scramble is hit or miss, but usually it's decent enough that even on it's worse. I've had worse tofu scrambles at places catering to vegetarians, so there is that.

I've gone with friends, I've gone with family, I've gone in pairs, I've gone in big groups. Go for brunch. It's great. Go for drinks, it's fun. 

Other stuff: Cash only (but there is an ATM inside), they have baked goods and cheesecake from Through Being Cool (vegan) bakery, and conveniently close to Nazareth Ethiopian restaurant (eat delicious Ethiopian food then go drinking).",0.0,YgavGxfAdjhkkbwlAY_9ZQ
809,_u1Bq7QsgMUXSMex8QHqLQ,3,2010-11-20,0.0,lQkK4Gc3OBjunuacm8kH-w,4.0,"I finally went to Burritos Boyz the other day and I was really pleased with what I got. Flavourwise and servicewise it trumps Chipotle entirely.

I got a vegan burrito and didn't feel deprived of anything, it was a nice big meal. I really liked how they constructed it. It made a huge difference when biting in. There was an intermingling of flavours rather then the usual ""oh here's rice, oh here's lettuce, oh here's salsa""  feeling I get from some other places. It was quite filling, though I probably could have eaten two for lunch. I think grilling the burrito is a nice touch, crispy on the outside warm and yummy on the inside. 

They have veggie ground round, and vegan guacamole, and hot sauce that's actually hot. I wish they also had some daiya, because that would have made this place all around perfect.

We got there right before the lunchtime rush, so not only did we get our orders quickly, I even snagged a seat in the corner.",6.0,YgavGxfAdjhkkbwlAY_9ZQ
810,it1wU0wd2Lk9lCHC1xzoNw,0,2010-11-11,0.0,97d7Qy70tyFoJJaGVuCaqg,3.0,"There are a few vegan options here, and they are labelled clearly on the chalkboard near the cashier (though they don't always write everything they're serving on the board). 

Service was friendly and quick, I ordered the sweet potato and rapini pie, which wasn't as tasty as the dish my friends ordered (the cauliflower and soy protein pie). They have a vegan cheesecake that is phenomenal.

It's a cozy little space, and there were a few other folks there when we walked in on Saturday, but it didn't feel too crowded.

I'll have to try their coffee next time.",0.0,YgavGxfAdjhkkbwlAY_9ZQ
811,PlNwT37ZahtL-3GRHQ7mVg,0,2012-11-14,0.0,ZN6_sQ0lyfmkh80x3Pl0eA,4.0,"I went here last week on Friday, and it was great. I wondered why it had taken me so long to actually go in (well I know why, the outside doesn't look nearly as inviting as the inside does). Menu is colour coded and vegan, vegetarian, gluten-free, or non-veg friendly. There is probably something for everyone here which makes it a good potential spot to take non-veg in-laws or something. 

Service was great, our server seemed to actually like it there, and was knowledgeable about the menu.

I had the phish and chips and would totally eat them again, pretty delicious. Crispy deepfried pieces of tender tofu, with a side of chips and spicy house made tartar sauce.

I think it's time to check them out for a Sunday brunch and see what it looks like on a busy day.",2.0,YgavGxfAdjhkkbwlAY_9ZQ
812,Qg2ijqYI_6YUKRr7jeZy-g,0,2012-05-11,1.0,0xHhGITMc-kyCJLn2t5trw,3.0,"I prefer this location to the other ones in the city. We live really close to the Queen West one, but order delivery or dine-in at this one.

Dine in service is always friendly, and quick. Dishes are veganizable, there are lots of options, the food is always tasty and the portions are huge (we're eaters, but we still end up taking food home with us). The food could be spicier, but that seems pretty standard in this city and nothing a bit of hot sauce can't fix.

My delivery experiences have varied. When I order things through Order-It or Just Eat,  the resulting delivery takes forever, there are often issues with our order (like egg in the pad thai when we specifically said vegan/no egg), and the prices are more expensive than just ordering directly. 

So we started calling them to place delivery orders and things went much more smoothly. Orders seemed to come faster with no mistakes.",0.0,YgavGxfAdjhkkbwlAY_9ZQ
813,kemSq9mBxmPaKHQrUXPJ_g,3,2013-01-16,0.0,slfzD2yLMjVYXjPdVumtug,4.0,"I went to check out Kupfert & Kim today at First Canadian Place. It was reasonably busy, even at 3pm.

Service was friendly - though it seems like they have a lot of staff behind a very small counter (maybe it was shift change?) It's a very clean looking space, and I like the selection of vegan and gluten-free sweet treats, like stuff from Earth & City, Bunners Bake Shop, and Rawlly Delicious.

I ordered the ""First Canadian"" , and while I've often felt really bored with bowls of vegetables/grains/etc, this one was a great mix of ingredients - tempeh, quinoa,  shredded red and green cabbage, sweet potato, and a flavourful dressing on the side.

They've got a decent selection of milks (soy, almond, coconut, and  rice) for prepared coffee drinks like cappuccino, lattes, etc.  and fresh juices.

Open from 8am to 5pm, they've got breakfast and lunch menus and seem like a great option for meatless, wheatless, fare in the Financial District.

They just opened two weeks ago, so they still seem to be working out all the kinks, and they don't have a (useful) website yet, but as far as the food is concerned - so far so good!",7.0,YgavGxfAdjhkkbwlAY_9ZQ
814,1s0QjbBbhmjRVQx-d82NPw,2,2010-10-10,0.0,Qwu0ke4_G4OtemDnQKeYZQ,4.0,"Love this place. Sure it was way out of town for me. Sure I can't figure out a way to get there with public transit from Toronto... BUT it's worth the trip, however you get there.

To be honest, before we went there I thought it was just going to be danishes, which was actually exciting in and of itself, BUT it had a variety of other Danish baked goods (like marzipan cookies, and kransekake ) as well as vegan chocolate bars, chocolate soft serve, cookies, brownies and biscotti. And little grocery type items like fake tuna and non-dairy cheese.

The woman that runs the bakery is so sweet and friendly, I felt like I could talk to her all day about food and not get tired of it. Another great part about this place is that it's inside of a costume shop. Can't go wrong with that.",3.0,YgavGxfAdjhkkbwlAY_9ZQ
815,UKpmaMZU_sKevo9AlaMPkA,3,2010-11-13,0.0,myPaYLCqKBNe4xc-Wt30hw,3.0,"I neglected to read the reviews on here regarding the Greyhound/Toronto Coach Lines line, and stood in line (at 5am I might add, 5am does not make me a happy camper) for 15 minutes while a woman argued with the counter guy about something ridiculous. I don't envy these people their jobs, I can't imagine the crap they have to deal with.

So I came to the counter, talking about Greyhound, he told me (and it's probably been the millionth+1 time he's said this.) to go to the greyhound counter down in the waiting room and talk to the guy in the vest. Well, shucks. Who knew. 

The waiting room was clean, my ticket situation was sorted out without any issue well before my bus arrived, so I really don't have any complaints.

I really hate going through airport security, and for certain trips (like NYC for example) the rates on the greyhound are really reasonable (especially with advanced purchase), I usually don't have to sit with anyone AND most importantly (is she joking?), I can get wifi the entire way down.",6.0,YgavGxfAdjhkkbwlAY_9ZQ
816,yHCoJZh5nx0Onr5xgMaUHg,2,2010-11-11,3.0,OEGEWMmywVHgVR3TuZYZ6A,3.0,"I'd like to say I loved this place, because for the most part I did.

The veggie selection was beautiful, the store was bright and clean, but ultimately, all of that was ruined by my experience at the check out.

I went through the self check out, you know, so I could avoid talking to cashiers and go through the process quickly? Instead the attendant would not leave me alone and it took twice as long.

He hovered and hassled me the entire time I was going through the check out, he yelled out the veggies at me that I was buying from his station, and it was really frustrating. It totally ruined the whole experience for me. 

If I do go back, I'm not going to bother doing self check-out (and I don't recommend anyone else does either), not much point if someone is going to micromanage the entire process.

I would have given this place a five, I wanted to give this place a two after I left, but it gets a begrudging three because it has such a nice selection and a clean bright location.",4.0,YgavGxfAdjhkkbwlAY_9ZQ
817,yxdmX8dXk5Se9zJ4WAW1pw,9,2010-11-20,3.0,drex7uO1HzcbS4iG6HZLBA,5.0,"First of all, this is probably the best Vegetarian restaurant I've been to in the Toronto area, and probably in my top ten of vegetarian restaurants I've been to in North America.

I took a big burly omnivore with me, and he loved everything we ordered, so I take that as a great sign.

We started things off with an order of crispy oyster mushrooms and seared dumplings. I wish we had ordered two orders of the crispy oyster mushrooms because I can never have enough, they are so rich and flavourful and the sweet slightly spiced sauce is a perfect compliment for it.

We both ordered the Special of the Day, which was a tofu skin wrapped taro root mash on a bed of greens, with a side of noodles, and a flavour explosion of a mango salad. 

Our waitress totally sold it. Her description got my mouth watering from the very beginning. It adds so much to a meal when the server is friendly, and she was wonderful. Moreover, she clearly loved the place and the food, which is exactly the type of person I want advising me on what to order.

I was feeling pretty full after finishing my plate, but there is always room for dessert. My dining companion and I shared a piece of chocolate cake and a brownie sundae (but since they were out of brownie, they used lightly warmed chocolate cookies.)  What can I say, other than delicious! delicious! delicious! 

The chocolate cake was good, but not as good as the sundae. Though I'm glad our server made sure we took the left over chocolate cake home, because while it wasn't as awesome when it went head to head with the sundae, it was fantastic by itself at 3am.

In Short: 
- order the crispy mushrooms, you wont be disappointed. 
- And the Special; it's consistently amazing.",11.0,YgavGxfAdjhkkbwlAY_9ZQ
818,7cMnc_zSPenfSQa9_199CA,1,2014-08-28,2.0,dZ_a6D96J3Of26svfe8Cng,5.0,"I've been travelling a lot lately and in the time I was away having fun and eating lots of great food, Bloomers opened and I was really looking forward to coming home and visiting this (still) new vegan cafe and bakery in Bloorcourt.

So finally,I got to visit them today. 

First impressions are: I love the wide open space, that there are multiple options for seating (booths, tables, high tables, etc). They've got free wifi (I didn't look for power outlets this time). Service was really nice and friendly. And I felt pretty comfortable just hanging out with my coffee for a bit

Today I saw a couple of different kinds of donuts, fluffy coconut donut holes, chocolate chip cookies, butter tarts, blueberry tarts, BAGELS, and a donut Bread pudding, and probably more, but I was especially drawn to the bagels, as I haven't seen bagels around any of the fine vegan bakeries we have in our city AND I happen to really like bagels (and usually end up making them myself). as an added bonus they had tofutti cream cheese available. 

They've got a variety of kombuchas, teas, blue sky soda, and assorted bottled fruit juices, in addition to fancy (and more regular) coffee options. 

I hear there is a menu extension coming in September with sandwiches and the like coming soon, so I'm pretty excited to check that out too when it appears.

I liked it here, I would (and will) be back again soon. 

Accessibility-wise: Today the door was wide open (otherwise it's not powered), but there is a bit of a quarter step to get in. And  in a wonderful departure from the usual Toronto bathroom in the basement style the restroom is on the main floor.

And regarding one of the other reviews... it seems a little (no, it seems a lot) ridiculous to complain about the lack of dairy products at a vegan cafe.",3.0,YgavGxfAdjhkkbwlAY_9ZQ
819,bfR-vJvrjdOJaWsXGJgzPA,1,2012-02-08,0.0,wXbXiBW2bY65Bvf-KRK-LA,3.0,"I come here about once every two weeks, mostly out of convenience, since it's near my workplace, has vegan options, and offers a decent alternative to subway/sushi/pizza options I have in the area.

Service is always friendly and helpful, reasonably quick, and they don't use a microwave to heat up your samosas - which some other Indian restaurants do in the area. Ew. 

I've had curry bowls from here in the past and like everyone has said, the curries are quite bland.  They are spiced but not really (especially if you've gotten used to more authentic little India flavours) and just generally have a ""healthy"" flavor to them. it's not terrible, but miss-able. 

I'd recommend the vegetable samosas instead (or get the spicy lentils as a veg dish for a closer to normal level of spice.) They do bake them - so they aren't deliciously deep fried, but still the filling is nice.

They've recently upped the price of the samosas, but 3 samosas and two chutneys will still only run you just under $5.",2.0,YgavGxfAdjhkkbwlAY_9ZQ
820,t_HhQtNpKvgQrSLvK0eUEA,0,2013-02-15,0.0,5FEDLEk1iWRBljSlfdNeRQ,4.0,"I like this place.  I need to go back on a Friday or Saturday night to see what it's really like, but I went a couple hours before closing on a Wednesday with Nicole H, and it was pretty comfortable with four tables occupied.

I like the interior, it seems like a place I would actually go to just drink coffee or do some work, with the added benefit of having games available if I wanted to play them.

They have a great selection of games in the back, and various events happen every week, including a Scrabble meetup group (Scrabble in the City) every Thursday night.

Beer and other alcohol selection appears ample, but since it was 3 pm on a Wednesday, I opted for tea. Prices for food and drinks are very reasonable, as of yet, there is no game playing fee.

As an extra bonus, service is friendly but also unintrusive.

No on-menu vegan food options or treats (yet), but they do make veg sandwiches with hummus, which is something.",2.0,YgavGxfAdjhkkbwlAY_9ZQ
821,StjUke9uj6T6qB4hpyzMMA,3,2010-11-22,0.0,tlyTYvacw8ZAXiLLlx7bAg,3.0,"I thought I was finished with Fresh, but a friend from out of town came to visit, and wanted to come here for brunch. So... okay, back to Fresh.

It still didn't win me over.  But this visit was better than before.

Our server was a bit weird, but ultimately helpful and friendly so that's all that matters. One of the other servers ""helping"" the table next to us was terrible and I'm glad we didn't have her. She seemed to be all attitude, and no help.

Brunch was great. I got the pancake platter, which comes with two pancakes of your choice, two vegan breakfast sausages and tofu scramble (for 12$). I could have done without the over-spiced boring tofu scramble, but the pancakes (banana-nut flavoured) were excellent, especially when slathered with margarine and dark rich maple syrup. Tofu sausage was fantastic.

I got an americano.  And while it wasn't a very big cup of coffee, or very caffeinated, it was very tasty.

I also ordered a side of soy yogurt, but really, I wouldn't recommend it. Unless you get some jam. It's not flavoured with anything so when you order soy yogurt that's really all it is, and it's not very good. 

Next time (since there will probably always be a next time with this place): BBQ Burger. How can I go wrong with a veggie burger, that also includes a couple of those delicious quinoa onion rings?",4.0,YgavGxfAdjhkkbwlAY_9ZQ
822,Avh4vPVXkYPcHEbRs1ZdBQ,2,2012-11-27,0.0,2opOL-2onXpeXxZZpTddPg,4.0,"We went to Bello Bio earlier this month to check out their selection of products. All the food items there are vegan, and imported from Italy. The imported part sounded a little strange, since I've never thought of Italy as a very veg friendly place, but we learned from the owner, that Italy has a growing vegan/vegetarian population

Great selection of random products. They have grain based pseudo-meats, and a very interesting MozzaRisella sprouted rice based soft dairy free cheese, which made an excellent addition to a recent caprese salad. They have prepared foods, and frozen items available to take home (such as varieties of vegan stuffed ravioli.)

Those folks are friendly, and the products have a lot to offer flavourwise. And I liked that they have products that are vegan/plant-based, without depending entirely on soy.

I'm looking forward to going back and picking up more stuff soon!",3.0,YgavGxfAdjhkkbwlAY_9ZQ
823,EYKDklUoHuZ4g4mjx9q0mA,3,2010-12-07,1.0,c809aHZog6sooFr2_gw3ew,2.0,"We ordered delivery from this location and it was okay. But not amazing. 

I think their queen street location is better, or maybe we hit them on the wrong day. The fredo pizza is normally covered with thinly sliced potato and a nice level of rosemary and other spices, this time around, it was rather sparse. 

Considering they said an hour for delivery, and we were only 6 minutes away (if you walk), I would have expected they'd have enough time to actually cook the potatoes properly. I wish we had just picked it up, maybe it would have been better. 

They have three vegan pizza's on the menu and an extensive combination of other types as well. So I'd start the Pizziolo experience at a different location if you want something especially good. 

That said, my slightly undercooked potato pizza was still better flavour-wise than the Pizza Pizza in the neighbourhood.",1.0,YgavGxfAdjhkkbwlAY_9ZQ
824,6ALBeke4yZcCorqLMvpFoA,0,2012-11-14,0.0,rcw7dhLyknJ9fOetaT_p7w,2.0,"Easy wasn't easy. I considered getting a smoothie and word on the street is their coffee is stellar. 

But it was busy, and after about 10-15 minutes, with no coffee, we left before ordering.",1.0,YgavGxfAdjhkkbwlAY_9ZQ
825,ho5ClDsYijmOJy9OSUx8UA,0,2016-01-12,3.0,5earr_XVTtD6FiP1ph8qzw,5.0,"I've watch D-Beatstro improved their offerings and options over the last few months and it's been great to see them grow from sort of disorganized but charming to really having a solid menu, kitchen, and coffee set up. They have a nice variety of baked goods, occasionally have gluten-free options too for those of you that need/want them, and herbalist blended teas available. But my favourite thing now is their brunch, because it's good, really good.

Seating is comfortable and well spaced out, so if you're tired of sharing elbow room with other folks during weekend brunches - this might be a great spot to check out. The restaurant and cafe is also wheelchair and/or mobility device accessible with a ramp outside (they also have an accessible washroom.)

The folks here make a great soy latte, and why anyone would recommend going to a Starbucks or Tim Hortons over even a non-dairy latte, I don't understand, but Kevin S. you do you. They also have a variety of other fun drinks - like hot chocolate, white hot chocolate, matcha lattes, and other surprises in store for you.  They also ""only"" have soy, almond, coconut, and cashew. Oh no, too many options? Branch out a little.

Check em out for brunch or during the week.",4.0,YgavGxfAdjhkkbwlAY_9ZQ
826,cInYKKK7p9y1FokuKClNtw,8,2010-12-13,2.0,jcDEi86UzPtvyo-5X_y6aw,5.0,"You know those times when you visit a cafe or store and leave with the desire to tell everyone you meet how wonderful it is? That's how I feel about this place.

They have a great warm inviting atmosphere, and it's a cozy (i.e., kind of a small space). While there is room for about three people to sit in the window area, prepare to either stand and eat, or take a box home (or eat there, AND take a box of treats home like I did...)

The people working there are friendly and helpful, and when I walked in, all wide-eyed and overwhelmed with options, they gave me a run down of what they had and offered some recommendations. Bunner's was just all around fantastic from the start. And then... I ate one of the ""gypsy"" cookies, and I was completely sold. Oats, melty chocolate chips, dried cranberries and a few other things combined into a soft chewy cookie. I want to go back, right now, and get another one.

I should probably mention that in my experience gluten free tends to secretly mean gross, and I have been known to occasionally thank my body for not having celiac disease. So what I'm saying when I say this place is good, is that it's not just gluten-free good. It's actually good.

When I went in today there were cupcakes (three different kinds: vanilla, chocolate and red velvet), DONUTS, amazingly yummy cookies (gypsy cookie), freshly baked loaves of bread (which I'm kicking myself for not trying), muffins, and cookie sandwiches!

What I'm going to hope for is that every coffee shop in town starts using them as their source for vegan (and/or gluten free) treats. While they have decent enough coffee (and Silk Soy creamer is available), I sure wouldn't mind having one of their cookies or muffins with a nice soy latte. (Of course... Crema Coffee is just across the street...)",14.0,YgavGxfAdjhkkbwlAY_9ZQ
827,8gPvDLHY6D7NjJxpikUc6Q,1,2013-11-25,1.0,pvqpAzPNNIbb4ng24HRSFA,5.0,"Balluchon is now i deal coffee. It's basically the same place, but better.

I love this place now, so my regular Monday Sorauren Farmers' Market visit is paired with a tasty cup of coffee from -i deal coffee- as well.

Service has been fantastic every time I've gone in. It feels like a space that's good to hang out in, they have vegan and/or gluten-free options, and have soy and almond milk at no extra charge (YEY!)

So lovely. I can't wait to keep going back.

As an added bonus, since they only recently took over that location they are part of the Indie Coffee Passport less-than-3 Edition, so you can give them a try, while taking advantage of a really great deal.

They're currently cash only, but it sounded like they were planning on getting a debit machine at some point.",1.0,YgavGxfAdjhkkbwlAY_9ZQ
